node,node_type,pagerank,betweenness,in_degree
sources,DataPoint,8.069223299339253e-05,0.0,1
account data,DataPoint,8.069223299339253e-05,0.0,1
user data,DataPoint,8.069223299339253e-05,0.0,1
datum about interest in services,DataPoint,8.069223299339253e-05,0.0,1
medical license number,DataPoint,8.069223299339253e-05,0.0,1
subset of personal information,DataPoint,8.069223299339253e-05,0.0,1
identity data,DataPoint,8.069223299339253e-05,0.0,1
profile photo,DataPoint,8.069223299339253e-05,0.0,1
nickname,DataPoint,8.069223299339253e-05,0.0,1
previous name,DataPoint,8.069223299339253e-05,0.0,1
vehicle,DataPoint,8.069223299339253e-05,0.0,1
shipment detail,DataPoint,8.069223299339253e-05,0.0,1
information you share with,DataPoint,8.069223299339253e-05,0.0,1
personal information of personnel,DataPoint,8.069223299339253e-05,0.0,1
quote,DataPoint,8.069223299339253e-05,0.0,1
delivery detail,DataPoint,8.069223299339253e-05,0.0,1
purchase,DataPoint,8.066891893104012e-05,0.0,2
interaction with fortinet,DataPoint,8.06456048686877e-05,0.0,1
fortinet developer network report,DataPoint,8.06456048686877e-05,0.0,1
name of product you purchase,DataPoint,8.061043056669062e-05,0.0,1
record of product purchase,DataPoint,8.061043056669062e-05,0.0,1
date of purchase,DataPoint,8.061043056669062e-05,0.0,1
only generic information,DataPoint,8.039342564962091e-05,0.0,1
bny,Entity,8.008710166651099e-05,8.635411602359168e-06,1
duration of call,DataPoint,7.98159236145069e-05,0.0,1
datum about reliability of diagnostic collection system,DataPoint,7.971464545891824e-05,0.0,1
basic error reporting,DataPoint,7.971464545891824e-05,0.0,1
information relate to racial origin,DataPoint,7.969352107104884e-05,0.0,1
criminal background,DataPoint,7.969352107104884e-05,0.0,1
identification information,Category,7.957300235318594e-05,0.0,2
session information,Category,7.957300235318594e-05,5.2302579206021485e-05,2
survey responses,DataPoint,7.927459799012202e-05,6.325780455824507e-05,2
corning about datum,Entity,7.905694122916244e-05,3.402293855061362e-05,1
third country,Entity,7.905694122916244e-05,3.402293855061362e-05,1
device ids,DataPoint,7.904035678524305e-05,0.0,2
device attribute,DataPoint,7.900262640747164e-05,0.0,2
vendors,Entity,7.839601023483735e-05,1.9980051999111717e-05,3
health data,DataPoint,7.838774722516097e-05,2.5165519244282987e-06,2
essential cookies,DataPoint,7.806122647416761e-05,0.0,1
browser cookies,DataPoint,7.806122647416761e-05,0.0,1
number of visitor,DataPoint,7.806122647416761e-05,0.0,1
netapp,Entity,7.770980834955279e-05,3.534876244455163e-06,1
epam,Entity,7.770980834955279e-05,2.689031002653438e-06,1
event trace log etl datum,DataPoint,7.769668215107367e-05,0.0,1
crowdstrike,Entity,7.766388336502065e-05,5.924971700336716e-06,1
unique device ids,DataPoint,7.75837985672128e-05,0.0,2
address of webpage you visit,DataPoint,7.751671527710227e-05,0.0,1
government identifiers,DataPoint,7.750089646019994e-05,0.0,1
audiovisual,DataPoint,7.750089646019994e-05,0.0,1
medication,DataPoint,7.750089646019994e-05,0.0,1
frequency,DataPoint,7.750089646019994e-05,0.0,1
information about healthcare provider,DataPoint,7.750089646019994e-05,0.0,1
family medical history,DataPoint,7.750089646019994e-05,0.0,1
authorized representative,DataPoint,7.750089646019994e-05,0.0,1
relate information relate to clinical product,DataPoint,7.750089646019994e-05,0.0,1
financial information datum,DataPoint,7.750089646019994e-05,0.0,1
applicable personal datum,DataPoint,7.750089646019994e-05,0.0,1
purchase preference,DataPoint,7.750089646019994e-05,0.0,1
process transaction,DataPoint,7.750089646019994e-05,0.0,1
source of personal datum,DataPoint,7.750089646019994e-05,0.0,1
treatment for medical condition,DataPoint,7.750089646019994e-05,0.0,1
work,DataPoint,7.750089646019994e-05,0.0,1
reputational damage,DataPoint,7.750089646019994e-05,0.0,1
identity theft,DataPoint,7.750089646019994e-05,0.0,1
name of business you represent,DataPoint,7.750089646019994e-05,0.0,1
privacy setting,DataPoint,7.750089646019994e-05,0.0,1
business address,DataPoint,7.750089646019994e-05,0.0,1
fraudulent activity,DataPoint,7.750089646019994e-05,0.0,1
subscription datum,DataPoint,7.750089646019994e-05,0.0,1
online safety sharing preference by,DataPoint,7.750089646019994e-05,0.0,1
company affiliation,DataPoint,7.750089646019994e-05,0.0,1
social medium handle,DataPoint,7.746805789134668e-05,0.0,1
organization type,DataPoint,7.746805789134668e-05,0.0,1
company address,DataPoint,7.746805789134668e-05,0.0,1
business affiliation,DataPoint,7.744385393594604e-05,0.0,1
joint marketing partner,Entity,7.737554623009053e-05,6.276605329395671e-06,3
information browser load one,Category,7.704553274717375e-05,1.4311534248966712e-07,2
education history,DataPoint,7.691618340627481e-05,0.0,2
metlife,Entity,7.655512302417308e-05,8.681450761426303e-06,1
kla,Entity,7.655512302417308e-05,5.908358746949138e-06,1
west,Entity,7.625490483957437e-05,5.901106390733969e-06,1
supplier,Entity,7.616516597946498e-05,8.520743229757328e-06,4
behavioral datum of device usage on site,DataPoint,7.609576736749478e-05,0.0,1
transactional datum,DataPoint,7.593241693075315e-05,0.0,2
content of email in outlook.com,DataPoint,7.582715080841081e-05,0.0,1
file in private folder on onedrive,DataPoint,7.582715080841081e-05,0.0,1
snapshots,DataPoint,7.582715080841081e-05,0.0,1
ad ids,DataPoint,7.58098631138757e-05,0.0,1
government authority,Entity,7.577053000926749e-05,1.3330584750182795e-05,6
third parties,Entity,7.576119768196672e-05,1.6911175576627e-05,3
teradyne,Entity,7.568910903013831e-05,9.02105637739578e-06,1
ptc,Entity,7.555439574217735e-05,5.711267299323636e-06,1
professional advisor,Entity,7.552813508191757e-05,7.785053156644416e-06,4
device model,DataPoint,7.543774175577555e-05,0.0,1
device operating system,DataPoint,7.543774175577555e-05,0.0,1
geographical area,DataPoint,7.543774175577555e-05,0.0,1
regulator,Entity,7.531379808659242e-05,1.0222244677124725e-05,5
residency,DataPoint,7.529541610462115e-05,0.0,1
page response time,DataPoint,7.513874852838074e-05,0.0,1
page interaction information,DataPoint,7.513874852838074e-05,0.0,1
time spend on page,DataPoint,7.513874852838074e-05,0.0,1
transaction history,DataPoint,7.508528672359333e-05,0.0,3
prior employer,DataPoint,7.471229131017077e-05,0.0,1
work history,DataPoint,7.471229131017077e-05,0.0,1
rating agency,Entity,7.467875937043107e-05,4.603915906713614e-08,1
regeneron,Entity,7.467875937043107e-05,4.6144904453253864e-06,1
idexx learning center,Entity,7.467875937043107e-05,5.954397906016274e-06,1
affiliates,Entity,7.462656172663594e-05,1.377111201524662e-05,5
dexcom,Entity,7.435840460027999e-05,3.0360267673717005e-06,1
navigation path,DataPoint,7.434331673090109e-05,0.0,1
information concern racial origin,DataPoint,7.430955992700734e-05,0.0,1
sensitive data,DataPoint,7.430955992700734e-05,0.0,1
current employment,DataPoint,7.430955992700734e-05,0.0,1
tax id,DataPoint,7.430955992700734e-05,0.0,1
information you submit to we by,DataPoint,7.430955992700734e-05,0.0,1
information of juristic person,DataPoint,7.430955992700734e-05,0.0,1
computer information,DataPoint,7.430955992700734e-05,0.0,1
identifier personal information,DataPoint,7.430955992700734e-05,0.0,1
specific piece of personal information we collect,DataPoint,7.430955992700734e-05,0.0,1
browser detail,DataPoint,7.430955992700734e-05,0.0,1
internet information personal information we collect,DataPoint,7.430955992700734e-05,0.0,1
commercial information personal information,DataPoint,7.430955992700734e-05,0.0,1
work email,DataPoint,7.430955992700734e-05,0.0,1
indicative type,DataPoint,7.430955992700734e-05,0.0,1
information we collect from you offline,DataPoint,7.430955992700734e-05,0.0,1
data activity we undertake in,DataPoint,7.430955992700734e-05,0.0,1
analytics,DataPoint,7.430955992700734e-05,0.0,1
embed script,DataPoint,7.393197330418495e-05,0.0,1
widget,DataPoint,7.393197330418495e-05,0.0,1
main category,DataPoint,7.393197330418495e-05,0.0,1
ClickTale,Entity,7.390613904241966e-05,3.22274113469953e-07,1
audio call recording,DataPoint,7.380154066762747e-05,0.0,1
content of message,DataPoint,7.380154066762747e-05,0.0,1
cctv footage secure office,DataPoint,7.380154066762747e-05,0.0,1
record meeting,DataPoint,7.380154066762747e-05,0.0,1
Akamai,Entity,7.366840971072383e-05,4.394839662124604e-06,1
likeness,DataPoint,7.358997775131234e-05,0.0,1
healthcare license number,DataPoint,7.358997775131234e-05,0.0,1
current salary,DataPoint,7.358997775131234e-05,0.0,1
information provide on resume,DataPoint,7.358997775131234e-05,0.0,1
system log file,DataPoint,7.326727955662964e-05,0.0,1
configuration,DataPoint,7.326727955662964e-05,0.0,1
login information,DataPoint,7.319151286584906e-05,0.0,2
teledyne,Entity,7.310261390128779e-05,2.715613029056946e-06,1
performance evaluation,DataPoint,7.302254303143322e-05,0.0,1
distributor,Entity,7.290730505263341e-05,8.234137547656082e-06,4
security information,DataPoint,7.281083264053674e-05,0.0,1
event,DataPoint,7.281083264053674e-05,0.0,1
inquiry information,DataPoint,7.281083264053674e-05,0.0,1
password hint,DataPoint,7.281083264053674e-05,0.0,1
insurer,Entity,7.263915292288172e-05,1.0532874143449696e-05,4
successor to applied materials,Entity,7.260488375313726e-05,5.711267299323636e-06,1
jpmsipl,Entity,7.256028427749653e-05,5.89542393559218e-06,1
legal advisor,Entity,7.25417154938067e-05,6.310223738802205e-06,4
network connection type,DataPoint,7.254163906473697e-05,0.0,1
abbott,Entity,7.248966844106539e-05,4.159627412453155e-06,1
information concern sex life,DataPoint,7.246421367982513e-05,0.0,2
command,DataPoint,7.243572333114825e-05,0.0,1
content consumption datum,DataPoint,7.243572333114825e-05,0.0,1
social datum,DataPoint,7.243572333114825e-05,0.0,1
voice datum,DataPoint,7.243572333114825e-05,0.0,1
relationship,DataPoint,7.243572333114825e-05,0.0,1
input,DataPoint,7.243572333114825e-05,0.0,1
align,Entity,7.241418254694933e-05,3.7413028374620667e-06,1
adviser,Entity,7.223708102613858e-05,1.1233786055798664e-05,2
specialty,DataPoint,7.2078675806984e-05,0.0,1
professional qualification,DataPoint,7.2078675806984e-05,0.0,1
HP,Entity,7.205185025519225e-05,5.711267299323636e-06,1
gilead,Entity,7.187959391976675e-05,4.3717938698193095e-06,1
detail of product purchase,DataPoint,7.176451526778796e-05,0.0,1
population segment to you belong,DataPoint,7.176451526778796e-05,0.0,1
schedule,DataPoint,7.176451526778796e-05,0.0,1
information about service render,DataPoint,7.176451526778796e-05,0.0,1
ansys,Entity,7.175997146461016e-05,3.1142933377858317e-06,1
investor,Entity,7.169865239095847e-05,5.711267299323636e-06,1
accountant,Entity,7.166344655562612e-05,6.67202620449885e-06,3
compensation,DataPoint,7.166150708175247e-05,0.0,1
compensation history,DataPoint,7.166150708175247e-05,0.0,1
reference information,DataPoint,7.166150708175247e-05,0.0,1
company we collaborate with,Entity,7.164771039130936e-05,3.4558235122306896e-06,1
auditor,Entity,7.155639045173501e-05,8.351550038345146e-06,3
track information,Category,7.129957220880845e-05,3.7744004376093316e-05,1
crash report,DataPoint,7.123569480833899e-05,0.0,1
consumer reporting agency,Entity,7.122230000827472e-05,7.140637032297683e-06,2
broker,Entity,7.122230000827472e-05,7.090155818297334e-06,2
logistic service provider,Entity,7.117621388344597e-05,4.357935256840629e-06,1
name of ceo,DataPoint,7.111822339381475e-05,0.0,1
organization,DataPoint,7.111822339381475e-05,0.0,1
state of residence,DataPoint,7.111822339381475e-05,0.0,1
|basic identifying information,DataPoint,7.111822339381475e-05,0.0,1
other unique identifers,DataPoint,7.111822339381475e-05,0.0,1
name of ceo be,DataPoint,7.111822339381475e-05,0.0,1
datum ptc need,DataPoint,7.111822339381475e-05,0.0,1
technical,DataPoint,7.111822339381475e-05,0.0,1
role,DataPoint,7.111822339381475e-05,0.0,1
online identification,DataPoint,7.111822339381475e-05,0.0,1
file associate with ptc product account,DataPoint,7.111822339381475e-05,0.0,1
crowdstrike affiliate,Entity,7.109661057692359e-05,3.4572119948057306e-06,1
record of personal property purchase obtain,DataPoint,7.109490933146234e-05,0.0,1
position,DataPoint,7.109490933146234e-05,0.0,1
detail of service cboe provide to you,DataPoint,7.109490933146234e-05,0.0,1
financial holding information,DataPoint,7.109490933146234e-05,0.0,1
item you purchase,DataPoint,7.109490933146234e-05,0.0,1
record of real property purchase obtain,DataPoint,7.109490933146234e-05,0.0,1
norton machine id,DataPoint,7.105955989704417e-05,0.0,1
serial number,DataPoint,7.105955989704417e-05,4.603915906713614e-08,1
payment transaction id,DataPoint,7.105955989704417e-05,0.0,1
wallet id,DataPoint,7.105955989704417e-05,0.0,1
auto bill id,DataPoint,7.105955989704417e-05,0.0,1
wtw group company for use set,Entity,7.105112297319652e-05,2.1767918961555977e-06,1
acquire entity,Entity,7.105112297319652e-05,2.1767918961555977e-06,1
wtw,Entity,7.105112297319652e-05,2.1767918961555977e-06,1
employee privacy,DataPoint,7.098168613683146e-05,0.0,1
information provide by,DataPoint,7.098168613683146e-05,0.0,1
Keysight,Entity,7.081565773037398e-05,3.158208753504074e-06,1
keysight,Entity,7.081565773037398e-05,3.1412350047140687e-06,1
drug screening result applicable qualify as personal information content of email use black knight it equipment,DataPoint,7.061886743264291e-05,0.0,1
biometric identification,DataPoint,7.061886743264291e-05,0.0,1
specific identity,DataPoint,7.061886743264291e-05,0.0,1
